,Lat,Lon,h'
1494,-1.0124163148023109,17.912652084182735,2378.848227811688
1495,-0.9528794103230495,18.0158489387543,2378.8655563356624
1496,-0.8933394153321293,18.119042226194402,2378.881835083872
1497,-0.8337965230673503,18.2222321693739,2378.897063974231
1498,-0.7742509267508738,18.32541899117813,2378.9112429299566
1499,-0.7147028195902787,18.42860291450597,2378.9243718795533
1500,-0.6551523947795495,18.531784162268913,2378.936450756817
1501,-0.5955998455001941,18.634962957389984,2378.947479500848
1502,-0.5360453649222364,18.738139522802857,2378.957458056031
1503,-0.47648914620528204,18.841314081450832,2378.966386372049
1504,-0.41693138249951034,18.94448685628596,2378.9742644038815
1505,-0.3573722669467926,19.047658070267953,2378.9810921118096
1506,-0.2978119926816854,19.150827946363293,2378.9868694613942
1507,-0.238250752832485,19.253996707544257,2378.9915964235097
1508,-0.17868874052228323,19.357164576787902,2378.99527297432
1509,-0.11912614886996037,19.46033177707523,2378.9978990952804
1510,-0.05956317099130434,19.56349853139005,2378.999474773158
1511,-3.5083546492674376e-15,19.666665062718142,2379.0
1512,0.059563170991297335,19.769831594046238,2378.999474773156
1513,0.11912614886994062,19.872998348361037,2378.9978990952804
1514,0.1786887405222635,19.976165548648364,2378.99527297432
1515,0.238250752832478,20.079333417892034,2378.9915964235097
1516,0.2978119926816784,20.18250217907299,2378.9868694613924
1517,0.35737226694678553,20.28567205516833,2378.9810921118096
1518,0.4169313824994905,20.388843269150303,2378.9742644038815
1519,0.4764891462052623,20.492016043985434,2378.966386372049
1520,0.5360453649222295,20.595190602633426,2378.957458056031
1521,0.5955998455001872,20.6983671680463,2378.947479500848
1522,0.6551523947795297,20.801545963167353,2378.936450756817
1523,0.714702819590259,20.904727210930297,2378.9243718795515
1524,0.7742509267508668,21.007911134258155,2378.9112429299566
1525,0.8337965230673432,21.111097956062387,2378.897063974233
1526,0.8933394153321222,21.21428789924188,2378.881835083872
1527,0.9528794103230298,21.317481186681967,2378.8655563356624
1528,1.012416314802291,21.42067804125353,2378.848227811688
1529,1.0719499355154167,21.523878685811905,2378.8298495993185
1530,1.1314800791902129,21.62708334319599,2378.8104217912187
1531,1.1910065525357278,21.73029223622726,2378.789944485341
1532,1.2505291622412025,21.833505587708714,2378.7684177849387
1533,1.3100477149750818,21.936723620424047,2378.74584179854
1534,1.3695620173839005,22.039946557136503,2378.7222166399697
1535,1.429071876091297,22.143174620587974,2378.697542428339
1536,1.4885770976969501,22.246408033497985,2378.6718192880544
1537,1.5480774887755975,22.349647018562777,2378.645047348791
1538,1.6075728558759195,22.452891798454203,2378.617226745524
1539,1.6670630055195572,22.556142595818805,2378.588357618506
1540,1.726547744200066,22.65939963327681,2378.558440113282
1541,1.7860268783818698,22.762663133421096,2378.527474380666
1542,1.8455002144992787,22.8659333188163,2378.4954605767616
1543,1.9049675589553796,22.96921041199766,2378.46239886295
1544,1.96442871812106,23.072494635470118,2378.4282894058942
1545,2.0238834983339604,23.175786211707273,2378.393132377534
1546,2.083331705897435,23.27908536315035,2378.3569279550884
1547,2.1427731470795766,23.382392312207298,2378.3196763210417
1548,2.202207628112107,23.485707281251607,2378.281377663163
1549,2.2616349551894057,23.589030492621383,2378.242032174492
1550,2.321054934467472,23.692362168618324,2378.201640053334
1551,2.380467372062884,23.795702531506656,2378.1602015032768
1552,2.43987207405183,23.899051803512183,2378.1177167331643
1553,2.4992688464690076,24.002410206821125,2378.0741859571117
1554,2.558657495306656,24.105777963579186,2378.0296093945
1555,2.618037826513506,24.209155295890458,2377.9839872699795
1556,2.6774096459938144,24.31254242581643,2377.9373198134526
1557,2.7367727596062714,24.415939575374885,2377.889607260093
1558,2.796126973163032,24.519346966538855,2377.840849850327
1559,2.85547209242869,24.62276482123559,2377.791047829842
1560,2.9148079231192487,24.726193361345466,2377.74020144958
1561,2.9741342709011613,24.82963280870099,2377.6883109657356
1562,3.0334509413902433,24.933083385085617,2377.635376639757
1563,3.092757740150711,25.03654531223277,2377.5813987383444
1564,3.152054472694161,25.140018811824724,2377.526377533446
1565,3.211340944478553,25.243504105491507,2377.470313302252
1566,3.2706169609072466,25.347001414809892,2377.4132063272064
1567,3.329882327327931,25.450510961302193,2377.355056895987
1568,3.389136849031666,25.554032966435237,2377.2958653015176
1569,3.448380331251871,25.65756765161925,2377.235631841959
1570,3.5076125791633093,25.76111523820672,2377.1743568207075
1571,3.566833397881142,25.864675947491396,2377.112040546397
1572,3.626042592459858,25.968250000707002,2377.0486833328905
1573,3.6852399678923278,26.071837619026226,2376.984285499282
1574,3.7444253291087795,26.17543902355955,2376.918847369894
1575,3.80359848097587,26.279054435354194,2376.852369274273
1576,3.8627592282956016,26.382684075392845,2376.784851547194
1577,3.9219073758044054,26.48632816459261,2376.7162945286454
1578,3.9810427281721252,26.589986923803846,2376.6466985638363
1579,4.040165090001028,26.693660573808955,2376.576064003195
1580,4.099274265824871,26.79734933532135,2376.504391202361
1581,4.158370060107842,26.901053428984124,2376.4316805221843
1582,4.2174522772436385,27.00477307536897,2376.357932328725
1583,4.27652072155447,27.10850849497499,2376.28314699325
1584,4.335575197290071,27.212259908227487,2376.207324892228
1585,4.394615508626787,27.316027535476838,2376.130466407327
1586,4.453641459666518,27.419811596997185,2376.0525719254165
1587,4.512652854435809,27.523612312985303,2375.9736418385564
1588,4.571649496884845,27.627429903559356,2375.8936765440085
1589,4.630631190886552,27.73126458875776,2375.8126764442113
1590,4.689597740235551,27.835116588537826,2375.730641946806
1591,4.748548948647251,27.938986122774605,2375.647573464603
1592,4.807484619756871,28.042873411259645,2375.563471415604
1593,4.866404557118487,28.146778673699714,2375.478336222981
1594,4.925308564204109,28.250702129715613,2375.392168315091
1595,4.984196444402671,28.35464399884082,2375.3049681254543
1596,5.0430680010191296,28.45860450052029,2375.216736092767
1597,5.101923037273496,28.56258385410915,2375.1274726608863
1598,5.16076135629989,28.666582278871402,2375.037178278839
1599,5.219582761145643,28.77059999397873,2374.9458534008045
1600,5.278387054770288,28.874637218509044,2374.8534984861217
1601,5.337174040044665,28.978694171445273,2374.760113999291
1602,5.395943519749986,29.08277107167406,2374.665700409949
1603,5.454695296576887,29.186868137984348,2374.570258192891
1604,5.513429173124544,29.290985589066207,2374.4737878280484
1605,5.572144951899677,29.395123643509326,2374.3762898005007
1606,5.630842435315684,29.49928251980176,2374.2777646004506
1607,5.689521425691676,29.603462436328538,2374.1782127232564
1608,5.748181725251627,29.707663611370375,2374.0776346693856
1609,5.806823136123381,29.811886263102174,2373.9760309444428
1610,5.865445460337784,29.916130609591757,2373.873402059153
1611,5.924048499827764,30.020396868798407,2373.769748529363
1612,5.98263205642742,30.12468525857147,2373.6650708760317
1613,6.0411959318711554,30.22899599664908,2373.5593696252345
1614,6.099739927792715,30.33332930065651,2373.4526453081507
1615,6.158263845724334,30.437685388104942,2373.3448984610677
1616,6.216767487095818,30.542064476389946,2373.2361296253785
1617,6.275250653233667,30.646466782790032,2373.12633934756
1618,6.333713145360215,30.750892524465293,2373.015528179196
1619,6.392154764592671,30.8553419184558,2372.9036966769563
1620,6.450575311942299,30.959815181680224,2372.790845402593
1621,6.508974588313513,31.064312530934327,2372.6769749229406
1622,6.567352394503036,31.168834182889523,2372.5620858099173
1623,6.625708531198973,31.273380354091273,2372.44617864051
1624,6.6840427989799815,31.37795126095766,2372.329253996777
1625,6.742354998314396,31.48254711977784,2372.2113124658426
1626,6.800644929559355,31.587168146710507,2372.09235463989
1627,6.858912392959989,31.691814557782408,2371.9723811161693
1628,6.917157188648499,31.796486568886717,2371.851392496972
1629,6.975379116643346,31.90118439578149,2371.7293893896476
1630,7.0335779768484,32.00590825408813,2371.6063724065843
1631,7.0917535690520666,32.11065835928977,2371.482342165218
1632,7.149905692926525,32.21543492672974,2371.3572992880163
1633,7.208034148026781,32.32023817160991,2371.231244402483
1634,7.266138733789917,32.42506830898903,2371.104178141146
1635,7.324219249534232,32.529925553781254,2370.976101141556
1636,7.382275494458412,32.63481012075436,2370.847014046283
1637,7.44030726764074,32.73972222452821,2370.716917502923
1638,7.498314368038231,32.84466207957303,2370.5858121640595
1639,7.556296594485854,32.94962990020774,2370.4536986873027
1640,7.614253745695694,33.054625900598325,2370.3205777352505
1641,7.672185620256198,33.15965029475612,2370.1864499755084
1642,7.7300920166313105,33.264703296536105,2370.051316080662
1643,7.787972733159705,33.369785119635175,2369.915176728289
1644,7.845827568053998,33.47489597759046,2369.7780326009506
1645,7.903656319399933,33.58003608377752,2369.639884386188
1646,7.961458785155655,33.685205651408744,2369.5007327765106
1647,8.019234763150848,33.79040489353142,2369.3605784693955
1648,8.076984051086011,33.89563402302601,2369.2194221672835
1649,8.134706446531682,34.00089325260446,2369.077264577576
1650,8.19240174692763,34.106182794808284,2368.934106412633
1651,8.250069749582181,34.211502862006874,2368.789948389747
1652,8.307710251671358,34.316853666395566,2368.644791231167
1653,8.365323050238175,34.42223541999388,2368.498635664084
1654,8.422907942191884,34.52764833464365,2368.351482420605
1655,8.480464724307248,34.63309262200721,2368.2033322377865
1656,8.537993193223762,34.738568493565474,2368.0541858575943
1657,8.595493145444934,34.84407616061606,2367.9040440269164
1658,8.652964377337568,34.94961583427143,2367.7529074975537
1659,8.710406685131003,35.05518772545693,2367.600777026213
1660,8.767819864916458,35.160792044908995,2367.447653374511
1661,8.82520371264623,35.26642900317302,2367.293537308953
1662,8.882558024133038,35.37209881060161,2367.13842960094
1663,8.939882595049307,35.47780167735247,2366.98233102676
1664,8.997177220926435,35.583537813386506,2366.825242367586
1665,9.054441697154177,35.68930742846591,2366.6671644094567
1666,9.11167581897985,35.795110732152,2366.5080979432933
1667,9.16887938150771,35.90094793380333,2366.348043764876
1668,9.226052179698259,36.006819242573634,2366.187002674842
1669,9.283194008367559,36.11272486740974,2366.0249754786855
1670,9.34030466218659,36.21866501704965,2365.8619629867553
1671,9.397383935680539,36.32463990002032,2365.6979660142333
1672,9.454431623228176,36.43064972463568,2365.5329853811436
1673,9.511447519061168,36.536694698994445,2365.3670219123414
1674,9.568431417263495,36.64277503097819,2365.200076437508
1675,9.625383111770718,36.74889092824903,2365.0321497911464
1676,9.682302396369392,36.85504259824758,2364.863242812571
1677,9.739189064696435,36.96123024819079,2364.6933563459115
1678,9.796042910238482,37.067454085069784,2364.5224912400863
1679,9.852863726331291,37.173714315647736,2364.3506483488327
1680,9.909651306159097,37.280011146457554,2364.177828530659
1681,9.966405442754015,37.386344783799785,2364.004032648867
1682,10.023125928995436,37.49271543374034,2363.8292615715454
1683,10.07981255760943,37.59912330210826,2363.653516171542
1684,10.136465121168179,37.70556859449353,2363.4767973264807
1685,10.19308341208934,37.812051516244715,2363.299105918746
1686,10.249667222635496,37.91857227246674,2363.1204428354813
1687,10.30621634491359,38.02513106801858,2362.940808968573
1688,10.362730570874326,38.13172810751096,2362.760205214652
1689,10.419209692311679,38.23836359530406,2362.5786324750898
1690,10.475653500862233,38.34503773550508,2362.3960916559845
1691,10.532061788004722,38.451750731965966,2362.2125836681644
1692,10.588434345059431,38.55850278828102,2362.0281094271686
1693,10.644770963187726,38.66529410778454,2361.8426698532567
1694,10.701071433391451,38.77212489354839,2361.656265871392
1695,10.757335546512447,38.87899534837952,2361.4688984112327
1696,10.813563093232027,38.985905674817694,2361.280568407132
1697,10.86975386407045,39.09285607513286,2361.091276798137
1698,10.925907649386485,39.19984675132287,2360.901024527968
1699,10.982024239376823,39.30687790511086,2360.7098125450175
1700,11.038103424075635,39.41394973794281,2360.517641802355
1701,11.094144993354098,39.521062450985006,2360.3245132577013
1702,11.150148736919885,39.62821624512155,2360.1304278734387
1703,11.206114444316757,39.73541132095187,2359.935386616593
1704,11.26204190492403,39.842647878788,2359.73939045883
1705,11.317930907956168,39.94992611865215,2359.542440376461
1706,11.3737812424623,40.05724624027405,2359.344537350411
1707,11.429592697325848,40.1646084430884,2359.1456823662356
1708,11.485365061264012,40.27201292623217,2358.945876414102
1709,11.54109812282738,40.379459888542016,2358.7451204887875
1710,11.596791670399531,40.48694952855159,2358.5434155896655
1711,11.65244549219658,40.5944820444889,2358.3407627207107
1712,11.708059376266837,40.70205763427363,2358.1371628904817
1713,11.76363311049034,40.809676495514395,2357.9326171121156
1714,11.819166482578511,40.91733882550602,2357.7271264033297
1715,11.87465928007377,41.02504482122685,2357.5206917864016
1716,11.930111290349142,41.13279467933591,2357.3133142881743
1717,11.985522300607945,41.240588596170284,2357.1049949400385
1718,12.040892097883365,41.34842676774215,2356.895734777938
1719,12.096220469038142,41.45630938973608,2356.685534842347
1720,12.151507200764236,41.564236657506164,2356.4743961782788
1721,12.206752079582461,41.67220876607323,2356.2623198352685
1722,12.261954891842228,41.78022591012199,2356.0493068673677
1723,12.317115423721136,41.888288283998065,2355.835358333141
1724,12.372233461224724,41.99639608170517,2355.62047529566
1725,12.427308790186153,42.10454949690222,2355.4046588224846
1726,12.482341196265944,42.21274872290041,2355.187909985667
1727,12.537330464951637,42.32099395266018,2354.9702298617412
1728,12.592276381557548,42.42928537878836,2354.7516195317203
1729,12.647178731224507,42.537623193535126,2354.5320800810787
1730,12.702037298919583,42.64600758879105,2354.311612599753
1731,12.756851869435874,42.754438756084085,2354.090218182131
1732,12.8116222273922,42.86291688657649,2353.867897927046
1733,12.86634815723292,42.97144217106183,2353.6446529377754
1734,12.921029443227697,43.080014799961866,2353.420484322016
1735,12.975665869471264,43.188634963323494,2353.195393191896
1736,13.030257219883277,43.29730285081574,2352.96938066395
1737,13.084803278208033,43.40601865172644,2352.7424478591347
1738,13.139303828014347,43.51478255495927,2352.514595902794
1739,13.193758652695333,43.6235947490305,2352.2858259246714
1740,13.248167535468292,43.73245542206595,2352.0561390588937
1741,13.302530259374482,43.84136476179761,2351.825536443963
1742,13.356846607279005,43.95032295556059,2351.5940192227536
1743,13.411116361870658,44.05933019028982,2351.361588542506
1744,13.465339305661805,44.168386652516794,2351.1282455548044
1745,13.519515220988264,44.277492528366444,2350.8939914155944
1746,13.573643890009167,44.38664800355366,2350.6588272851477
1747,13.627725094706879,44.49585326338011,2350.422754328072
1748,13.681758616886887,44.605108492730935,2350.1857737132996
1749,13.735744238177714,44.71441387607132,2349.94788661408
1750,13.789681740030915,44.82376959744332,2349.709094207965
1751,13.843570903720888,44.93317584046226,2349.4693976768085
1752,13.897411510344925,45.04263278831354,2349.228798206761
1753,13.951203340823106,45.15214062374912,2348.9872969882526
1754,14.004946175898302,45.26169952908411,2348.7448952159866
1755,14.05863979613615,45.37130968619342,2348.5015940889407
1756,14.112283981924998,45.48097127650816,2348.257394810351
1757,14.165878513475949,45.59068448101223,2348.012298587704
1758,14.219423170822829,45.700449480238824,2347.7663066327295
1759,14.272917733822261,45.810266454266944,2347.5194201613976
1760,14.326361982153632,45.92013558271779,2347.2716403938994
1761,14.379755695319144,46.03005704475125,2347.022968554653
1762,14.4330986526439,46.14003101906235,2346.7734058722854
1763,14.48639063327591,46.25005768387758,2346.5229535796225
1764,14.539631416186234,46.36013721695143,2346.2716129136916
1765,14.592820780168974,46.47026979556262,2346.0193851157055
1766,14.64595850384144,46.580455596510554,2345.7662714310536
1767,14.699044365644205,46.69069479611158,2345.512273109298
1768,14.752078143841247,46.80098757019534,2345.2573914041586
1769,14.805059616520083,46.91133409410114,2345.001627573518
1770,14.857988561591867,47.021734542674125,2344.7449828793924
1771,14.910864756791566,47.132189090261576,2344.487458587946
1772,14.963687979678099,47.24269791070916,2344.2290559694666
1773,15.016458007634562,47.35326117735721,2343.969776298358
1774,15.06917461786833,47.46387906303685,2343.7096208531493
1775,15.121837587411306,47.574551740066205,2343.448590916456
1776,15.174446693120107,47.68527938024659,2343.186687775
1777,15.227001711676266,47.79606215485866,2342.9239127195906
1778,15.27950241958652,47.90690023465858,2342.660267045101
1779,15.331948593182977,48.017793789874055,2342.395752050492
1780,15.384340008623402,48.12874299020048,2342.130369038774
1781,15.436676441891487,48.239748004797036,2341.8641193170115
1782,15.488957668797097,48.35080900228269,2341.5970041963137
1783,15.541183464976621,48.46192615073234,2341.3290249918246
1784,15.593353605893203,48.57309961767274,2341.0601830227115
1785,15.645467866837084,48.68432957007854,2340.790479612162
1786,15.697526022925919,48.795616174368256,2340.519916087378
1787,15.749527849105135,48.90695959640028,2340.248493779547
1788,15.801473120148271,49.01836000146884,2339.9762140238618
1789,15.85336161065733,49.12981755429988,2339.703078159495
1790,15.905193095063153,49.24133241904698,2339.429087529581
1791,15.956967347625804,49.35290475928726,2339.15424348124
1792,16.00868414243502,49.46453473801735,2338.878547365528
1793,16.06034325341054,49.57622251764909,2338.6020005374576
1794,16.111944454302595,49.68796826000548,2338.324604355983
1795,16.16348751869232,49.799772126316476,2338.046360183982
1796,16.214972219992212,49.91163427721478,2337.767269388254
1797,16.266398331446613,50.02355487273172,2337.4873333395117
1798,16.317765626132132,50.13553407229287,2337.2065534123703
1799,16.36907387695822,50.247572034713926,2336.924930985335
1800,16.42032285666758,50.35966891819635,2336.6424674408026
1801,16.47151233783676,50.47182488032316,2336.3591641650382
1802,16.522642092876687,50.58404007805466,2336.075022548175
1803,16.573711894033128,50.69631466772398,2335.7900439842088
1804,16.624721513387332,50.80864880503288,2335.5042298709777
1805,16.67567072285657,50.9210426450473,2335.217581610161
1806,16.726559294194733,51.033496342193104,2334.930100607269
1807,16.777386998992913,51.14601005025158,2334.641788271634
1808,16.82815360868003,51.25858392235507,2334.352646016394
1809,16.878858894523443,51.37121811098257,2334.0626752584994
1810,16.92950262762962,51.48391276795524,2333.7718774186887
1811,16.980084578944798,51.596668044432086,2333.4802539214797
1812,17.030604519255597,51.70948409090529,2333.1878061951684
1813,17.081062219189754,51.82236105719585,2332.8945356718286
1814,17.13145744921681,51.93529909244901,2332.600443787269
1815,17.181789979648812,52.04829834512977,2332.305531981059
1816,17.232059580641074,52.16135896301841,2332.009801696502
1817,17.282266022192864,52.27448109320576,2331.7132543806347
1818,17.332409074148195,52.38766488208876,2331.4158914842064
1819,17.382488506196605,52.50091047536583,2331.117714461676
1820,17.4325040878739,52.61421801803227,2330.818724771205
1821,17.482455588563028,52.727587654375675,2330.518923874648
1822,17.532342777494804,52.84101952797119,2330.2183132375358
1823,17.5821654237488,52.954513781676944,2329.916894329077
1824,17.631923296254175,53.06807055762931,2329.6146686221346
1825,17.68161616379055,53.18168999723838,2329.311637593233
1826,17.73124379498885,53.29537224118298,2329.0078027225354
1827,17.780805958332213,53.40911742940621,2328.7031654938364
1828,17.830302422156905,53.52292570111056,2328.397727394564
1829,17.879732954653225,53.636797194753214,2328.0914899157488
1830,17.929097323866458,53.75073204804132,2327.7844545520384
1831,17.97839529769782,53.86473039792711,2327.476622801665
1832,18.02762664390541,53.978792380603174,2327.1679961664577
1833,18.07679113010522,54.09291813149762,2326.8585761518098
1834,18.125888523772115,54.20710778526925,2326.548364266693
1835,18.174918592240868,54.32136147580278,2326.237362023632
1836,18.223881102707164,54.43567933620386,2325.9255709386925
1837,18.272775822228663,54.5500614987943,2325.6129925314854
1838,18.32160251772606,54.66450809510716,2325.299628325147
1839,18.370360955984157,54.779019255881785,2324.985479846333
1840,18.419050903652998,54.89359511105907,2324.6705486251994
1841,18.467672127248907,55.008235789776315,2324.3548361954163
1842,18.516224393155664,55.12294142036238,2324.0383440941296
1843,18.564707467625645,55.23771213033273,2323.721073861967
1844,18.613121116780984,55.35254804638455,2323.403027043032
1845,18.661465106614727,55.46744929439155,2323.0842051848776
1846,18.709739202992058,55.58241599939914,2322.7646098385103
1847,18.75794317165145,55.69744828561938,2322.444242558382
1848,18.806076778205973,55.812546276425934,2322.1231049023645
1849,18.854139788144483,55.927710094349045,2321.8011984317563
1850,18.902131966832894,56.042939861070515,2321.478524711263
1851,18.95005307951543,56.15823569741856,2321.155085308992
1852,18.997902891315984,56.27359772336283,2320.8308817964353
1853,19.045681167239337,56.38902605800927,2320.5059157484757
1854,19.093387672172586,56.50452081959507,2320.1801887433558
1855,19.141022170886394,56.620082125483485,2319.853702362685
1856,19.188584428036425,56.735710092158726,2319.526458191418
1857,19.236074208164652,56.85140483522087,2319.198457817851
1858,19.28349127570085,56.96716646938074,2318.869702833612
1859,19.33083539496391,57.08299510845464,2318.5401948336457
1860,19.37810633016332,57.198890865359246,2318.2099354162146
1861,19.42530384540061,57.31485385210649,2317.8789261828697
1862,19.472427704670803,57.430884179798205,2317.5471687384597
1863,19.519477671863925,57.54698195862116,2317.2146646911096
1864,19.56645351076647,57.66314729784163,2316.8814156522203
1865,19.61335498506295,57.779380305800316,2316.5474232364395
1866,19.66018185833742,57.89568108990702,2316.2126890616746
1867,19.70693389407501,58.0120497566355,2315.877214749069
1868,19.75361085566355,58.12848641151816,2315.541001922995
1869,19.800212506395095,58.24499115914079,2315.204052211042
1870,19.846738609467593,58.36156410313732,2314.8663672440107
1871,19.893188927986454,58.47820534618457,2314.527948655901
1872,19.93956322496624,58.594914989996866,2314.1887980838965
1873,19.98586126333232,58.7116931353209,2313.8489171683577
1874,20.03208280592252,58.82853988193029,2313.508307552822
1875,20.078227615488853,58.94545532862032,2313.1669708839727
1876,20.12429545469921,59.06243957320266,2312.8249088116463
1877,20.17028608613914,59.179492712500036,2312.4821229888184
1878,20.21619927231353,59.29661484234078,2312.1386150715825
1879,20.26203477564847,59.41380605755368,2311.7943867191534
1880,20.307792358492943,59.53106645196249,2311.4494395938564
1881,20.35347178312071,59.64839611838061,2311.1037753611035
1882,20.399072811732122,59.76579514860582,2310.757395689394
1883,20.444595206455944,59.88326363341482,2310.410302250304
1884,20.490038729351213,60.00080166255782,2310.062496718476
1885,20.53540314240918,60.11840932475328,2309.7139807715976
1886,20.580688207555127,60.236086707682475,2309.364756090412
1887,20.625893686650382,60.35383389798414,2309.0148243586846
1888,20.67101934149419,60.471650981249006,2308.664187263208
1889,20.716064933825674,60.589538042014496,2308.312846493789
1890,20.761030225325843,60.7074951637592,2307.960803743237
1891,20.805914977619622,60.82552242889769,2307.6080607073436
1892,20.850718952277752,60.94361991877489,2307.254619084888
1893,20.895441910818953,61.0617877136608,2306.9004805776185
1894,20.940083614711888,61.18002589274499,2306.5456468902485
1895,20.984643825377276,61.298334534131264,2306.1901197304305
1896,21.02912230419001,61.41671371483226,2305.833900808764
1897,21.073518812481215,61.53516351076394,2305.47699183877
1898,21.11783311154038,61.65368399674022,2305.1193945368977
1899,21.16206496261757,61.77227524646756,2304.7611106224904
1900,21.206214126925524,61.89093733253948,2304.4021418177963
1901,21.250280365641906,62.009670326431255,2304.042489847947
1902,21.294263439911457,62.128474298494346,2303.682156440951
1903,21.338163110848264,62.24734931795108,2303.3211433276792
1904,21.381979139537997,62.36629545288915,2302.9594522418574
1905,21.42571128704013,62.48531277025621,2302.5970849200603
1906,21.46935931439033,62.60440133585456,2302.234043101691
1907,21.51292298260267,62.72356121433553,2301.8703285289703
1908,21.556402052671984,62.84279246919421,2301.5059429469366
1909,21.599796285576208,62.962095162763895,2301.1408881034295
1910,21.643105442278774,63.08146935621087,2300.775165749077
1911,21.686329283730963,63.20091510952875,2300.408777637287
1912,21.729467570874295,63.32043248153324,2300.041725524243
1913,21.772520064643004,63.44002152985665,2299.6740111688723
1914,21.815486525966424,63.55968231094248,2299.305636332865
1915,21.85836671577152,63.679414880040135,2298.936602780639
1916,21.901160394985297,63.79921929119933,2298.5669122793406
1917,21.943867324537344,63.91909559726483,2298.196566598832
1918,21.98648726536236,64.039043849871,2297.8255675116816
1919,22.029019978402655,64.15906409943648,2297.4539167931543
1920,22.0714652246108,64.27915639515878,2297.0816162211904
1921,22.113822764952108,64.39932078500881,2296.7086675764076
1922,22.156092360407293,64.5195573157257,2296.335072642083
1923,22.19827377197506,64.63986603281126,2295.9608332041516
1924,22.240366760674792,64.76024698052471,2295.5859510511837
1925,22.282371087549173,64.88070020187736,2295.2104279743744
1926,22.324286513666884,65.00122573862717,2294.8342657675457
1927,22.366112800125293,65.12182363127356,2294.4574662271225
1928,22.407849708053188,65.24249391905191,2294.080031152129
1929,22.44949699861352,65.36323663992843,2293.7019623441756
1930,22.491054433006145,65.48405183059472,2293.3232616074474
1931,22.532521772470606,65.60493952646246,2292.9439307486937
1932,22.57389877828901,65.72589976165843,2292.5639715772177
1933,22.61518521178871,65.84693256901869,2292.1833859048675
1934,22.656380834345246,65.96803798008384,2291.8021755460195
1935,22.697485407385187,66.0892160250934,2291.420342317577
1936,22.738498692388983,66.21046673298083,2291.0378880389453
1937,22.779420450893916,66.33179013136812,2290.6548145320394
1938,22.82025044449696,66.45318624656069,2290.2711236212526
1939,22.86098843485776,66.57465510354209,2289.8868171334652
1940,22.90163418370156,66.69619672596885,2289.5018968980185
1941,22.942187452822274,66.81781113616542,2289.116364746709
1942,22.982648004085345,66.93949835511884,2288.7302225137846
1943,23.023015599430856,67.06125840247363,2288.3434720359182
1944,23.06329000087655,67.1830912965267,2287.9561151522157
1945,23.103470970520892,67.30499705422226,2287.568153704189
1946,23.143558270546134,67.42697569114661,2287.17958953575
1947,23.183551663221426,67.54902722152319,2286.790424493209
1948,23.223450910905925,67.67115165820744,2286.400660425248
1949,23.263255776051928,67.79334901268166,2286.010299182919
1950,23.302966021208082,67.91561929505028,2285.619342619635
1951,23.342581409022475,68.03796251403449,2285.227792591153
1952,23.382101702245883,68.16037867696743,2284.835650955565
1953,23.42152666373499,68.2828677897892,2284.44291957329
1954,23.46085605645559,68.40542985704188,2284.049600307062
1955,23.500089643485897,68.5280648818646,2283.655695021911
1956,23.539227188019755,68.65077286598867,2283.261205585166
1957,23.578268453369986,68.77355380973258,2282.866133866437
1958,23.617213202971683,68.89640771199723,2282.470481737593
1959,23.65606120038551,69.019334570261,2282.0742510727814
1960,23.694812209301144,69.14233438057506,2281.6774437483764
1961,23.73346599354054,69.26540713755838,2281.280061643003
1962,23.772022317061392,69.38855283439305,2280.8821066375076
1963,23.810480943960513,69.51177146281952,2280.4835806149513
1964,23.848841638477275,69.63506301313184,2280.0844854605984
1965,23.887104164997062,69.75842747417295,2279.684823061909
1966,23.925268288054717,69.88186483333003,2279.2845953085234
1967,23.963333772338064,70.00537507652983,2278.883804092251
1968,24.00130038269136,70.12895818823397,2278.4824513070635
1969,24.039167884118886,70.25261415143451,2278.080538849079
1970,24.076936041788436,70.37634294764918,2277.6780686165584
1971,24.114604621034896,70.50014455691691,2277.27504250988
1972,24.152173387363828,70.62401895779327,2276.8714624315508
1973,24.18964210645507,70.74796612734609,2276.4673302861665
1974,24.22701054416633,70.87198604115086,2276.062647980436
1975,24.264278466536883,70.9960786732864,2275.6574174231264
1976,24.301445639791147,71.12024399633037,2275.2516405251044
1977,24.338511830342416,71.24448198135497,2274.8453191992703
1978,24.375476804796506,71.36879259792248,2274.4384553605905
1979,24.412340329955544,71.49317581408124,2274.031050926067
1980,24.449102172821576,71.61763159636098,2273.623107814723
1981,24.485762100600404,71.74215990976884,2273.214627947609
1982,24.52231988070533,71.86676071778507,2272.805613247767
1983,24.5587752807609,71.99143398235887,2272.396065640247
1984,24.595128068606776,72.11617966390428,2271.985987052067
1985,24.63137801230148,72.24099772129595,2271.575379412232
1986,24.66752488012627,72.36588811186526,2271.164244651698
1987,24.70356844058897,72.49085079139607,2270.752584703374
1988,24.73950846242789,72.61588571412099,2270.340401502108
1989,24.77534471461565,72.74099283271713,2269.927696984674
1990,24.811076966363075,72.86617209830229,2269.51447308977
1991,24.846704987123214,72.99142346043112,2269.100731757988
1992,24.882228546595194,73.11674686709128,2268.686474931823
1993,24.917647414728183,73.24214226469952,2268.2717045556474
1994,24.9529613617254,73.36760959809799,2267.856422575711
1995,24.988170158048078,73.49314881055054,2267.440630940122
1996,25.023273574419456,73.61875984373889,2267.0243315988428
1997,25.058271381828845,73.74444263775914,2266.6075265036707
1998,25.09316335153566,73.87019713111818,2266.1902176082313
