,Area/Area_cr,SubsonicOnly,Subsonic/Supersonic,Supersonic/Subsonic,SupersonicOnly
726,2.477129964786693,0.24191847825633456,6.827990208222086,0.24191847825633456,6.827990208222086
727,2.480581755186684,0.24155679001268193,6.838755062463993,0.24155679001268193,6.838755062463993
728,2.484026115858815,0.24119699842678816,6.8494947033877,0.24119699842678816,6.8494947033877
729,2.487462993553744,0.240839096446755,6.86020898819007,0.240839096446755,6.86020898819007
730,2.4908923351378145,0.24048307706109429,6.870897774327776,0.24048307706109429,6.870897774327776
731,2.494314087593877,0.2401289332985669,6.881560919520076,0.2401289332985669,6.881560919520076
732,2.4977281980221084,0.23977665822802274,6.892198281751581,0.23977665822802274,6.892198281751581
733,2.501134613640832,0.23942624495823947,6.902809719275013,0.23942624495823947,6.902809719275013
734,2.5045332817873294,0.2390776866377642,6.913395090613952,0.2390776866377642,6.913395090613952
735,2.507924149918659,0.23873097645475347,6.9239542545655945,0.23873097645475347,6.9239542545655945
736,2.511307165612466,0.23838610763681495,6.934487070203478,0.23838610763681495,6.934487070203478
737,2.5146822765677923,0.23804307345084888,6.944993396880219,0.23804307345084888,6.944993396880219
738,2.518049430605887,0.23770186720289102,6.955473094230234,0.23770186720289102,6.955473094230234
739,2.5214085756710114,0.23736248223795486,6.965926022172462,0.23736248223795486,6.965926022172462
740,2.5247596598312443,0.237024911939875,6.976352040913059,0.237024911939875,6.976352040913059
741,2.5281026312792862,0.23668914973115096,6.986751010948126,0.23668914973115096,6.986751010948126
742,2.5314374383332576,0.23635518907279182,6.997122793066369,0.23635518907279182,6.997122793066369
743,2.5347640294375005,0.2360230234641605,7.0074672483518174,0.2360230234641605,7.0074672483518174
744,2.5380823531633725,0.23569264644281943,7.017784238186483,0.23569264644281943,7.017784238186483
745,2.5413923582100466,0.23536405158437662,7.028073624253043,0.23536405158437662,7.028073624253043
746,2.5446939934052986,0.23503723250233138,7.038335268537499,0.23503723250233138,7.038335268537499
747,2.547987207706303,0.23471218284792209,7.048569033331833,0.23471218284792209,7.048569033331833
748,2.5512719502004195,0.23438889630997284,7.058774781236669,0.23438889630997284,7.058774781236669
749,2.5545481701059805,0.23406736661474228,7.0689523751638905,0.23406736661474228,7.0689523751638905
750,2.5578158167730773,0.23374758752577143,7.0791016783393035,0.23374758752577143,7.0791016783393035
751,2.5610748396843404,0.23342955284373376,7.089222554305235,0.23342955284373376,7.089222554305235
752,2.564325188455725,0.23311325640628375,7.099314866923178,0.23311325640628375,7.099314866923178
753,2.567566812837285,0.23279869208790793,7.109378480376382,0.23279869208790793,7.109378480376382
754,2.5707996627139544,0.23248585379977554,7.119413259172464,0.23248585379977554,7.119413259172464
755,2.5740236881063177,0.23217473548958983,7.129419068146007,0.23217473548958983,7.129419068146007
756,2.577238839171385,0.23186533114144026,7.139395772461132,0.23186533114144026,7.139395772461132
757,2.5804450662033647,0.23155763477565466,7.149343237614103,0.23155763477565466,7.149343237614103
758,2.583642319634426,0.23125164044865276,7.159261329435878,0.23125164044865276,7.159261329435878
759,2.586830550035471,0.23094734225279953,7.169149914094675,0.23094734225279953,7.169149914094675
760,2.590009708116896,0.23064473431626017,7.179008858098536,0.23064473431626017,7.179008858098536
761,2.593179744729355,0.2303438108028541,7.188838028297871,0.2303438108028541,7.188838028297871
762,2.5963406108645173,0.23004456591191116,7.198637291887993,0.23004456591191116,7.198637291887993
763,2.599492257655826,0.2297469938781277,7.208406516411644,0.2297469938781277,7.208406516411644
764,2.602634636379256,0.22945108897142266,7.218145569761544,0.22945108897142266,7.218145569761544
765,2.6057676984540645,0.2291568454967958,7.227854320182873,0.2291568454967958,7.227854320182873
766,2.6088913954435426,0.22886425779418465,7.2375326362758,0.22886425779418465,7.2375326362758
767,2.6120056790557635,0.22857332023832402,7.247180386997972,0.22857332023832402,7.247180386997972
768,2.6151105011443314,0.22828402723860458,7.256797441667007,0.22828402723860458,7.256797441667007
769,2.6182058137091238,0.2279963732389325,7.266383669962978,0.2279963732389325,7.266383669962978
770,2.6212915688970333,0.22771035271759021,7.275938941930878,0.22771035271759021,7.275938941930878
771,2.6243677190027093,0.22742596018709754,7.285463127983099,0.22742596018709754,7.285463127983099
772,2.6274342164692945,0.22714319019407261,7.294956098901875,0.22714319019407261,7.294956098901875
773,2.6304910138891597,0.22686203731909507,7.304417725841742,0.22686203731909507,7.304417725841742
774,2.6335380640046364,0.22658249617656814,7.313847880331967,0.22658249617656814,7.313847880331967
775,2.6365753197087494,0.2263045614145827,7.323246434278993,0.2263045614145827,7.323246434278993
776,2.6396027340459423,0.2260282277147813,7.332613259968844,0.2260282277147813,7.332613259968844
777,2.642620260212807,0.2257534897922226,7.341948230069563,0.2257534897922226,7.341948230069563
778,2.6456278515588023,0.22548034239524747,7.351251217633589,0.22548034239524747,7.351251217633589
779,2.6486254615869806,0.22520878030534436,7.360522096100183,0.22520878030534436,7.360522096100183
780,2.6516130439547028,0.22493879833701666,7.369760739297801,0.22493879833701666,7.369760739297801
781,2.654590552474356,0.2246703913376493,7.378967021446467,0.2246703913376493,7.378967021446467
782,2.657557941114068,0.22440355418737748,7.3881408171601715,0.22440355418737748,7.3881408171601715
783,2.6605151639984186,0.22413828179895498,7.397282001449199,0.22413828179895498,7.397282001449199
784,2.663462175409148,0.22387456911762335,7.406390449722508,0.22387456911762335,7.406390449722508
785,2.666398929785866,0.2236124111209817,7.415466037790072,0.2236124111209817,7.415466037790072
786,2.6693253817267526,0.2233518028188582,7.4245086418652,0.2233518028188582,7.4245086418652
787,2.672241485989264,0.22309273925317977,7.4335181385668845,0.22309273925317977,7.4335181385668845
788,2.6751471974908285,0.22283521549784555,7.442494404922106,0.22283521549784555,7.442494404922106
789,2.6780424713095465,0.2225792266585981,7.4514373183681535,0.2225792266585981,7.4514373183681535
790,2.6809272626848824,0.2223247678728978,7.4603467567549115,0.2223247678728978,7.4603467567549115
791,2.6838015270183586,0.22207183430979557,7.469222598347166,0.22207183430979557,7.469222598347166
792,2.6866652198742433,0.22182042116980802,7.478064721826878,0.22182042116980802,7.478064721826878
793,2.6895182969802383,0.22157052368479274,7.486873006295459,0.22157052368479274,7.486873006295459
794,2.692360714228165,0.22132213711782336,7.4956473312760465,0.22132213711782336,7.4956473312760465
795,2.6951924276746424,0.22107525676306677,7.5043875767157395,0.22107525676306677,7.5043875767157395
796,2.6980133935417703,0.22082987794566014,7.513093622987862,0.22082987794566014,7.513093622987862
797,2.7008235682178046,0.22058599602158804,7.521765350894196,0.22058599602158804,7.521765350894196
798,2.703622908257831,0.2203436063775619,7.530402641667208,0.2203436063775619,7.530402641667208
799,2.706411370384437,0.2201027044308984,7.5390053769722645,0.2201027044308984,7.5390053769722645
800,2.709188911488382,0.21986328562939922,7.547573438909856,0.21986328562939922,7.547573438909856
801,2.7119554886292616,0.21962534545123208,7.556106710017781,0.21962534545123208,7.556106710017781
802,2.714711059036175,0.21938887940481114,7.564605073273355,0.21938887940481114,7.564605073273355
803,2.717455580108381,0.21915388302867936,7.573068412095569,0.21915388302867936,7.573068412095569
804,2.7201890094159626,0.21892035189139025,7.5814966103472985,0.21892035189139025,7.5814966103472985
805,2.7229113047004776,0.2186882815913916,7.589889552337422,0.2186882815913916,7.589889552337422
806,2.725622423875616,0.21845766775690884,7.598247122823021,0.21845766775690884,7.598247122823021
807,2.7283223250278468,0.2182285060458297,7.606569207011485,0.2182285060458297,7.606569207011485
808,2.7310109664170703,0.21800079214558885,7.614855690562684,0.21800079214558885,7.614855690562684
809,2.7336883064772604,0.21777452177305426,7.623106459591061,0.21777452177305426,7.623106459591061
810,2.736354303817107,0.21754969067441302,7.6313214006677725,0.21754969067441302,7.6313214006677725
811,2.7390089172206595,0.21732629462505867,7.639500400822794,0.21732629462505867,7.639500400822794
812,2.7416521056479577,0.21710432942947916,7.6476433475469925,0.21710432942947916,7.6476433475469925
813,2.7442838282356727,0.21688379092114463,7.655750128794256,0.21688379092114463,7.655750128794256
814,2.7469040442977355,0.21666467496239702,7.663820632983538,0.21666467496239702,7.663820632983538
815,2.749512713325966,0.21644697744433966,7.671854749000943,0.21644697744433966,7.671854749000943
816,2.7521097949906994,0.21623069428672737,7.679852366201783,0.21623069428672737,7.679852366201783
817,2.75469524914141,0.21601582143785808,7.687813374412622,0.21601582143785808,7.687813374412622
